,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
603,EXPLEOSOL,EQ,1262.0,1262.0,1248.6,1252.85,1259.0,1250.9,5009,6287912.05,14-DEC-2022,1631,INE201K01015,
604,EXXARO,EQ,117.7,124.9,115.0,116.45,116.35,116.9,87319,10284905.05,14-DEC-2022,2035,INE0GFE01018,
605,FACT,EQ,189.0,192.35,182.55,186.6,186.45,193.1,4060523,761399212.85,14-DEC-2022,38926,INE188A01015,
606,FAIRCHEMOR,EQ,1435.0,1435.0,1374.0,1380.0,1376.0,1411.05,51532,71705800.8,14-DEC-2022,5831,INE0DNW01011,
607,FAZE3Q,EQ,280.0,288.0,278.05,281.85,286.45,279.25,6199,1747171.9,14-DEC-2022,527,INE963C01033,
608,FCL,EQ,291.95,293.4,280.75,282.25,282.25,291.4,928907,264024149.8,14-DEC-2022,21109,INE045J01026,
609,FCONSUMER,EQ,1.5,1.5,1.45,1.5,1.5,1.5,11287698,16483763.7,14-DEC-2022,4962,INE220J01025,
610,FCSSOFT,EQ,3.0,3.0,2.9,2.9,2.95,2.95,3012752,8840696.15,14-DEC-2022,2936,INE512B01022,
611,FDC,EQ,282.1,285.0,279.0,281.2,280.05,281.85,58893,16647467.2,14-DEC-2022,3164,INE258B01022,
612,FEDERALBNK,EQ,136.95,137.65,136.0,136.75,136.55,136.25,7409698,1014023727.55,14-DEC-2022,37914,INE171A01029,
613,FEL,EQ,1.55,1.55,1.45,1.5,1.55,1.55,1984280,2992061.25,14-DEC-2022,1334,INE623B01027,
614,FELDVR,EQ,7.85,8.0,7.5,7.55,7.5,7.85,41111,314008.85,14-DEC-2022,215,IN9623B01058,
615,FELIX,SM,76.0,76.05,76.0,76.0,76.0,80.0,16000,1216200.0,14-DEC-2022,4,INE901X01013,
616,FIBERWEB,EQ,36.25,36.45,35.95,36.05,36.0,36.05,24226,876146.9,14-DEC-2022,500,INE296C01020,
617,FIDEL,SM,63.4,63.4,63.4,63.4,63.4,63.3,3000,190200.0,14-DEC-2022,1,INE0LQQ01019,
618,FIEMIND,EQ,1842.05,1920.7,1841.35,1850.8,1842.0,1843.9,49579,93046858.35,14-DEC-2022,9109,INE737H01014,
619,FILATEX,EQ,95.35,96.75,94.95,95.25,95.2,95.05,125152,11962326.7,14-DEC-2022,1882,INE816B01027,
620,FINCABLES,EQ,562.85,573.0,557.0,559.2,559.5,561.2,97039,54760969.7,14-DEC-2022,5898,INE235A01022,
621,FINEORG,EQ,5766.0,5824.95,5762.25,5791.95,5798.0,5766.7,22807,132250000.95,14-DEC-2022,6386,INE686Y01026,
622,FINOPB,EQ,263.45,263.45,233.55,240.25,242.2,252.25,690025,172075708.9,14-DEC-2022,13530,INE02NC01014,
623,FINPIPE,EQ,169.0,181.95,166.0,180.2,180.6,168.35,3259432,576070346.55,14-DEC-2022,35975,INE183A01024,
624,FIVESTAR,EQ,585.0,607.95,582.95,600.35,598.0,583.35,386062,230487438.45,14-DEC-2022,13907,INE128S01021,
625,FLEXITUFF,BE,29.0,29.0,27.0,28.05,28.45,27.75,10879,300247.15,14-DEC-2022,48,INE060J01017,
626,FLFL,EQ,5.55,5.65,5.4,5.65,5.65,5.4,639127,3574964.25,14-DEC-2022,1173,INE452O01016,
627,FLUOROCHEM,EQ,3225.0,3285.0,3203.25,3264.6,3275.0,3209.4,186065,602299740.6,14-DEC-2022,21628,INE09N301011,
628,FMGOETZE,EQ,307.6,309.85,307.5,308.15,307.5,308.1,43735,13477501.3,14-DEC-2022,515,INE529A01010,
629,FMNL,EQ,5.4,5.4,5.1,5.2,5.2,5.25,112793,585786.5,14-DEC-2022,307,INE360L01017,
630,FOCUS,EQ,308.6,308.6,289.8,296.85,303.0,305.05,105581,31275220.75,14-DEC-2022,1613,INE593W01010,
631,FOODSIN,BE,125.05,127.4,122.6,123.45,125.0,124.15,106509,13281766.45,14-DEC-2022,394,INE976E01023,
632,FORCEMOT,EQ,1529.9,1529.9,1501.05,1505.3,1505.0,1520.9,24920,37705853.8,14-DEC-2022,3492,INE451A01017,
633,FORTIS,EQ,288.0,291.25,286.45,288.05,288.0,286.7,1104434,320062814.85,14-DEC-2022,12078,INE061F01013,
634,FOSECOIND,EQ,2014.0,2014.0,1950.1,1960.2,1950.1,1985.85,1528,3026951.45,14-DEC-2022,183,INE519A01011,
635,FROG,SM,253.25,259.5,253.15,256.75,257.0,247.7,43200,11070360.0,14-DEC-2022,34,INE385O01018,
636,FSC,BE,25.3,25.8,25.0,25.4,25.3,25.3,17371,439110.9,14-DEC-2022,106,INE935Q01015,
